pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
GOBP_REGULATION_OF_LIPID_TRANSPORT	0.227272727272727	0.675815484588089	0.205183012683288	1.08087959767316	4	106	IL1B;SPP1;THBS1;SYK;KDM5B;TTC39B;DAB2;PLTP;PLA2G4A;FABP3;PTGES;NFKBIA;CAV1;TREM2;C1QTNF1;ABCA5;PRKCD	0.170171861696785
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	0.225657894736842	0.675815484588089	-0.460517001527931	-1.19124276994862	2057	22	SLCO1C1;SLC10A4;FGF19;ABCC11;SLC10A6;ABCB11;SLCO1A2;NR0B2;ABCC4;SLC10A1;ABCC2;SLC27A5;SLC51B;NR1H4;SLC51A	0.170171861696785
GOBP_MITOCHONDRIAL_ATP_TRANSMEMBRANE_TRANSPORT	0.233843855061636	0.682081478290009	0.558146556050582	1.21587551302548	625	5	SLC25A24;ADCY10;SLC25A43	0.166163743440055
GOBP_OXIDATIVE_DEMETHYLATION	0.234465508162191	0.682081478290009	-0.607597734177383	-1.19510225998359	1780	6	CYP1A2;CYP2C18;CYP3A5;CYP3A43;ALKBH1	0.166163743440055
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.237113402061856	0.686499754540992	0.227656316523498	1.10521931437039	22	73	IL1B;PTGS2;CD74;FABP3;CAV1;GDF15;SOX9;PPARG;ABCD2;SREBF1;TPK1;TYSND1;SLC22A13;TRIB3;AKT2;CEACAM1;ADIPOQ;BRCA1;FMO1;NR1H2;PANK2;DGAT2;NFE2L1;PDK3;KLHL25;FMO4;PPARD;CYP7A1;NCOR1;ACADVL;SIRT1;EIF6;FMO2;ERLIN1;SNCA;AKT1;APOC2;APOA5;LPGAT1;PRKAG2;PLAA;UBR4;ERLIN2;CPT1A;ETFBKMT;AVP;NR1H3;APOC1;PDK4;DCAF5;APPL2;KAT2B;BCKDK;PPARGC1A;INSIG1;WDTC1;LONP2;INSIG2;SCAP;PLIN5;PDK2;ANGPTL4;SLC45A3;OSGIN1;MFSD2A;IRS1;ABCB11;PPARA;MLXIPL;PDK1;TREX1;SIRT4	0.163359613709836
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	0.242369838420108	0.69839270976031	0.274429499529267	1.13930070943541	134	31	TTC39B;PLTP;CAV1;TREM2;ABCA5;NAXE;NFKB1;PPARG	0.15590030270368
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.25	0.710280373831776	0.294919725546222	1.48415768569418	0	149	PLK3;ZNF830;MRNIP;CDKN1A;GPNMB;SDE2;CDKN2D;CDK2;RBBP8;ZC3H12D;TEX14;TP53;RINT1;CACNB4;JADE1;CDK2AP2;WEE1;PDIK1L;HUS1;MIIP;MAD2L2;CCL2;EZH2;KNL1;CTDSP2;KNTC1;XRCC3;NOP53;RFWD3;BUB1;CRLF3;BABAM2;BUB1B;ZW10;DUSP1;KLF4;CDK1;BARD1;RAD21;MAD1L1;STK35;DCUN1D3;ZNF207	0.148570185404418
REACTOME_MITOTIC_G2_G2_M_PHASES	0.25	0.710280373831776	0.279073236859868	1.41341218674892	0	155	PPP1CB;MAPRE1;TUBB6;SFI1;CDKN1A;RAB8A;CETN2;CDK2;ODF2;TP53;PRKAR2B;DCTN1;WEE1;MZT1;PSMD13;CSNK1E;CDC25B;HAUS3;CCNH;CCP110;HAUS4;PSMC4;PSMC6;TUBA4A;TUBA1B;PSMA2;CEP41;PSMB2;PSMC3;EP300;PSMD8;PLK4;CDK1;PSMD1;LIN54;CDC25C;TUBB;PSMB3;CEP57;PSMB5;CKAP5;UBA52;HSP90AB1;PSMD6;HAUS1;CNTRL;CCNA2;PSMD7;PRKACA;CSNK1D;DYNLL1;TUBB1;TPX2;CCNB2;NINL;MYBL2;PSMB4;PPP1R12A	0.148570185404418
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	0.25	0.710280373831776	0.248555299383992	1.25083277226553	0	149	KIFC1;SBDS;PLK3;MAPRE1;TACC3;STIL;DCTN1;FAM110A;MZT1;ILK;KIF3B;PARP3;AAAS;CHMP4B;ENKD1;FLNA;STMN1;RAB11A;KIF23;RHOA;SPAST;RAE1;CENPE;UBXN2B;KAT5;ZW10;TNKS;SMC1A;VCP;CDK1;PDCD6IP;GPSM2;VPS4B;CKAP5;ZNF207;STAG2;KIF11;RIPOR2;NDC80;ARHGEF10;STAG1;CHMP2A;CCDC61;RACGAP1;TPX2;AURKB;INCENP;WDR62;MYBL2	0.148570185404418
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	0.253803042433947	0.711116358524608	0.342509423972035	1.13412780592614	316	15	MCUB;PSEN2;HSPA9;MCU;UCP2;MICU1	0.148059330732179
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.252032520325203	0.711116358524608	0.277177793645127	1.12795016950627	154	29	SOX9;SLC22A13;TRIB3;CEACAM1;BRCA1;FMO1;DGAT2;KLHL25;FMO4;CYP7A1;NCOR1;ACADVL;SIRT1;FMO2;ERLIN1;AKT1;UBR4;ERLIN2;ETFBKMT;APOC1;DCAF5;APPL2;INSIG1;WDTC1;INSIG2;PLIN5;ANGPTL4;MFSD2A;SIRT4	0.148059330732179
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS	0.252652356279299	0.711116358524608	-0.544895212307821	-1.18448270975251	2047	9	PLPPR5;PLPPR4;LPAR3	0.148059330732179
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	0.255899545356138	0.713701484296017	-0.441367761584163	-1.16319873363497	2363	25	PNLIP;FUT1;LIPE;PNPLA4;LIPG;CPS1;LPL;PNPLA3;DAGLB;GPLD1;PLIN5;APOB;ABHD5;PNPLA1;APOC1;PNPLA2;AADAC;SORL1;APOA5;APOC2	0.14648340003318
GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.262607396339186	0.728152228576775	0.536015449319438	1.16766475106906	702	5	ACOT7;OXSM	0.137777816951165
GOBP_GALACTOLIPID_METABOLIC_PROCESS	0.26347613534028	0.728152228576775	-0.573292000355834	-1.17188796688211	2047	7	GAL3ST1;B3GALT2	0.137777816951165
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS	0.267303754266212	0.7353877040446	-0.621981667726243	-1.16162389235114	1957	5	GAL3ST1;B3GALT2	0.133483635971404
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	0.270880361173815	0.741870538710268	0.388572475916464	1.11542593296919	479	10	PFKFB2;PPP2R5D;PFKFB4;PRKACA	0.129671875353348
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	0.279456193353474	0.760123096857791	0.277165424606185	1.10992495521829	184	28	FABP3;GDF15;SOX9;ABCD2;TYSND1;AKT2;FMO1;DGAT2;KLHL25;FMO4;PPARD;ACADVL;FMO2;AKT1;PRKAG2;CPT1A;ETFBKMT;PDK4;APPL2;PPARGC1A;LONP2;PLIN5;OSGIN1;MFSD2A;IRS1;ABCB11;PPARA;SIRT4	0.119116070933582
GOBP_CHOLESTEROL_STORAGE	0.280045351473923	0.760123096857791	0.296899397724738	1.1011357111529	246	22	TTC39B;MSR1;TREM2;PPARG;NPC2;NPC1;ABCG1;STARD4;LIPA;NR1H2;SOAT1;PPARD;ABCA1;SREBF2;SOAT2;NR1H3;EHD1;APOB;LPL;SCARB1;CD36;PPARA	0.119116070933582
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	0.28337187302922	0.765733772452293	-0.41341107661603	-1.13593327176449	2695	34	PNLIP;FUT1;DAGLA;ABHD12B;LIPE;ABHD2;PNPLA4;LIPG;CPS1;LPL;PNPLA3;DAGLB;GPLD1;LYPLA2;PLIN5;ABHD6;APOB;ABHD5;PNPLA1;APOC1;ABHD16A;PNPLA2;APOA2	0.115922198059228
GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.285864978902954	0.769052686606176	0.403503237461733	1.11150834309172	541	9	KAT5;CDK1;AURKB;INCENP;CDCA8;HNRNPU	0.114043906338326
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME	0.2890625	0.772931943908401	0.310188549976156	1.10868595950214	295	19	PEX13;RAB8B;PEX5;TRIM37	0.111858743709375
GOBP_INSULIN_PROCESSING	0.28984947896565	0.772931943908401	-0.563306792331464	-1.15147682365438	2252	7	PCSK2	0.111858743709375
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	0.291749174917492	0.774600429475262	0.360813178863923	1.10732584776822	441	12	PPT1;ABHD17C	0.110922266556385
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE	0.295975232198142	0.782404092071611	0.368456256131276	1.09927362631879	477	11	IVD;ACAD10;ACADS;ETFDH;GCDH;ACADM;ETFA;ACADVL;ETFB;ETFBKMT;ACAD11	0.106568886799861
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.299431009957326	0.784715750232992	0.347707813057438	1.09688989911597	420	13	EP300;NFYB;FOXO1;BCL2L11;FASLG;BCL6;NFYA;DDIT3;STK11;FOXO3;FOXO4;PINK1;NFYC	0.105287630466302
GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION	0.299237326155227	0.784715750232992	0.433422752753383	1.09280968645005	666	7	PMPCB;PMPCA;MIPEP;LRRK2	0.105287630466302
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.301745635910224	0.787387753791487	0.470910793098836	1.10736586840331	725	6	PHYH;ACADS;PCK2;PCCB;PCCA;PCK1	0.103811344057016
GOBP_GLUCOCORTICOID_SECRETION	0.30529044420879	0.793233290935659	-0.490376987300521	-1.13809668083067	2590	12	TAC1;POMC;GHRL;GALR1	0.100599067328236
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	0.333333333333333	0.807436918990704	0.395833803631022	2.19436646973798	0	175	MAPRE1;RCC2;TUBB6;CENPP;PTTG1;LMNB1;LBR;CENPO;UBE2I;NSL1;ANKLE2;NUP205;PSMD13;CHMP4B;CDC23;EMD;TNPO1;CENPN;PSMC4;PPP2R5D;RPS27;PSMC6;TUBA4A;ANAPC4;NUP35;TUBA1B;UBE2C;SPAST;ERCC6L;LMNA;CDC26;PSMA2;KNL1;CENPE;KNTC1;CENPM;PSMB2;PSMC3;BUB1;BUB1B;ZW10;PSMD8;SMC1A;CDK1;NUP54;PSMD1;LEMD3;PSMB3;CENPI;PSMB5;ANAPC2;AHCTF1;CKAP5;UBA52;RAD21;MAD1L1;PSMD6;STAG2;PSMD7;SGO2;DYNC1LI2;SEC13;NUP133;UBE2S;NUP107;NDC80;BUB3;STAG1;DYNLL1;CHMP2A;TUBB1;AURKB;INCENP;CCNB2;SKA2	0.0928913969279657
HALLMARK_MITOTIC_SPINDLE	0.333333333333333	0.807436918990704	0.314952302438674	1.72198260269438	0	174	MAPRE1;EPB41L2;ARHGAP27;LMNB1;STK38L;BIN1;SMC4;RASAL2;ARL8A;ARFIP2;TOP2A;BRCA2;CLIP2;TSC1;KIF3B;PALLD;WASF2;CDC42EP4;FLNA;KIF23;NIN;TUBA4A;TIAM1;CENPE;EZR;KNTC1;KIF20B;BUB1;ECT2;KIF22;ITSN1;NEDD9;SMC1A;CDK1;MYH10;ARF6;KLC1;CEP57;MID1;ARAP3;CKAP5;KIF3C;UXT;KIF11;CNTRL;VCL;NDC80;RAB3GAP1;CSNK1D;KATNA1;AKAP13;NF1;PXN;KATNB1;RACGAP1;TPX2;INCENP;CCNB2	0.0928913969279657
REACTOME_MITOTIC_PROMETAPHASE	0.333333333333333	0.807436918990704	0.316721901221052	1.62609305497972	0	165	MAPRE1;RCC2;TUBB6;SFI1;CENPP;CETN2;ODF2;SMC4;CENPO;PRKAR2B;DCTN1;MZT1;NSL1;CSNK1E;HAUS3;CCP110;HAUS4;CENPN;PPP2R5D;RPS27;TUBA4A;SMC2;TUBA1B;ERCC6L;KNL1;CENPE;CEP41;KNTC1;CENPM;BUB1;BUB1B;ZW10;SMC1A;PLK4;CDK1;TUBB;CEP57;CENPI;AHCTF1;CKAP5;RAD21;MAD1L1;STAG2;NCAPH;HAUS1;CNTRL;SGO2;DYNC1LI2;SEC13;NUP133;PRKACA;NUP107;NDC80;CSNK1D;BUB3;NCAPG;STAG1;DYNLL1;TUBB1;AURKB;INCENP;CCNB2;NINL;SKA2	0.0928913969279657
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.333333333333333	0.807436918990704	0.277430287410088	1.5172255581049	0	172	IL1B;ATP2B1;PTPRE;IGF1R;PIK3R3;RAB31;RELA;RAB8A;TRIM72;ZNF592;PIK3CA;INPP5K;HDAC9;LPIN1;SRD5A1;PRKCI;MAPK1;APPL1;GRB2;CAPN10;PRKCD;HDAC5;PARP1;RAF1;PTPN1;ZBTB7B;SOCS7;PKLR;RPS6KB2;PRKCB;PDPK1;STAT1;PIK3C2A;KBTBD2;PPARG;MYO5A;FBXW8;PDE3B;OSBPL8;SYAP1;RHOQ;NCOA5;EEF2K	0.0928913969279657
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.333333333333333	0.807436918990704	0.201585346060374	1.14867728771825	0	180	AGPAT4;PIK3R3;CDS2;DGKG;SYNJ1;CAPN2;PIP5K1A;PI4K2A;PIK3CA;INPP5K;PLCG2;LPIN1;PIGV;ITPKB;BMX;PLA2G4A;FABP3;TTC7B;PIGU;CHKB;PIGN;SH3YL1;SH3GLB1;INPP4B;LPCAT2;MTMR14;MBOAT7;PIK3C2B;EFR3B;PIGS;PIGC;LPCAT4;SLC44A2;LCLAT1;MTMR3;PIK3CD;PIGF;PIK3C2A;ABHD8;PIGT;CLN3;FAR1	0.0928913969279657
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	0.3125	0.807436918990704	0.30400722256643	1.08659245891749	319	19	TOMM22;SAMM50;DNAJC19;DNLZ;TIMM17A	0.0928913969279657
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.32013201320132	0.807436918990704	0.350871265513764	1.07681438567705	484	12	SIRT3;PRKCD;ORMDL2;PAQR4;ORMDL1;SAMD8;CCN1;PLA2G6	0.0928913969279657
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	0.319587628865979	0.807436918990704	0.218530608594554	1.07272640040303	30	74	IL1B;PNPLA8;AKR1B1;PTGS2;CD74;ABHD12;TBXAS1;PLA2G4B;ACOT8;PLA2G4A;PTGES;COMT;PTGIS;PTGR2;ALOX12;ABCD2;FADS3;FADS2;CYP1B1;MGST3;GSTP1;HPGDS;TMEM135;CBR1;GPX1;CYP4A11;SCD5;MGLL;GPX4;CYP1A1;CYP2E1;FADS1;ACAA1;CYP2U1;SIRT1;SLC2A11;HPGD;DEGS1;PLAA;HSD17B4;ACSL4;SCP2;ELOVL2;EDN1;ELOVL7;TNFRSF1A;AVP;ELOVL4;CYP2F1;ABHD6;CES2;PTGS1;ACSL1;ELOVL6;DAGLB;EHHADH;CYP4F11;CYP2B6;CYP2C18;CYP2J2;CYP2S1;PTGDS;CYP1A2;FAAH2;ALOX12B;ALOX15;ALOX15B;ALOX5;ALOXE3;ATP6V1B1;CTHRC1;DAGLA;EDN2;ELOVL3	0.0928913969279657
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.318901795142555	0.807436918990704	0.291671994692653	1.07072999778105	301	21	ATP6AP1;PTPN1;ATP6V1G1;ATP6V1C1	0.0928913969279657
REACTOME_STRAND_ASYNCHRONOUS_MITOCHONDRIAL_DNA_REPLICATION	0.328442437923251	0.807436918990704	0.371528341741867	1.06649948953412	581	10	SSBP1	0.0928913969279657
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.33051742344245	0.807436918990704	0.290016059957173	1.06465104941471	312	21	ACOT8;NUDT7;PHYH;ALDH3A2;ACBD4;SLC25A17;ECI2;ACBD5;ACAA1;PECR;HSD17B4;SCP2;HAO2;ACOX2;CRAT;SLC27A2;OSGIN1;CROT;HACL1;EHHADH;ACOX3	0.0928913969279657
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.3202416918429	0.807436918990704	0.24016433706962	1.05945819208756	105	44	TGS1;CARM1;LSS;MTF1;SEC24B;SREBF1;MED1;HMGCR;NFYB;PMVK;SP1;KPNB1;IDI1;ACACA;SC5D;TBL1X;SMARCD3;CHD9;GGPS1;NCOA1;NCOA6;SEC23A;TBL1XR1;FDFT1;SREBF2;HMGCS1;MVK;CYP51A1;NCOA2;SEC24D;NFYA;INSIG1;RXRA;DHCR7;INSIG2;SCAP;SQLE;NFYC;ELOVL6;GPAM;MBTPS1;PPARA;MVD;MBTPS2	0.0928913969279657
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.332561430593079	0.807436918990704	-0.546714943071933	-1.11756079398103	2584	7	POMC;CYP11B2;HSD3B2	0.0928913969279657
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.326224328593997	0.807436918990704	-0.570223455862339	-1.12158966774188	2477	6	PCSK9	0.0928913969279657
GOBP_REGULATION_OF_INTESTINAL_LIPID_ABSORPTION	0.326900810497877	0.807436918990704	-0.549023508984809	-1.12227982130458	2540	7	LEP;CLDN15;ABCG8;LPCAT3;ABCG5	0.0928913969279657
GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	0.31945090739879	0.807436918990704	-0.478241200041628	-1.12744132006527	2745	13	SMPD3;MFSD2B;GPR3	0.0928913969279657
GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_IMPORT	0.321926791462978	0.807436918990704	-0.49497544400902	-1.12744694697219	2699	11	LEP;OSTN	0.0928913969279657
GOBP_LIPID_DROPLET_DISASSEMBLY	0.336658354114713	0.810638223220238	0.453479559538139	1.06637561425717	809	6	KAT5;PRKAA2;PRKAA1;PLIN3;CHKA;PNPLA2	0.0911729222545048
REACTOME_MITOCHONDRIAL_UNCOUPLING	0.337321497491316	0.810638223220238	-0.544943039486376	-1.11393877851753	2621	7	UCP3;UCP1	0.0911729222545048
REACTOME_FATTY_ACIDS	0.339379904798662	0.812373945344829	-0.544334136357111	-1.11269409648858	2637	7	CYP4B1;CYP2J2;CYP2B6;CYP4F11;CYP2F1	0.0902440138423438
GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0.340874278308	0.812751220436331	-0.478562438585944	-1.11067675896282	2892	12	FUT1;DAGLB;GPLD1;PLIN5;ABHD5;APOC1;PNPLA2;AADAC;SORL1;APOA5;APOC2	0.0900423696898906
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.351390220517737	0.831304490563363	0.393419234027375	1.04745105289039	732	8	SIRT3;EP300;TXNIP;FOXO1;SIRT1;FOXO3;KAT2B;FOXO4	0.0802398735079438
GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.350829968595783	0.831304490563363	0.41396421084898	1.04374792644267	781	7	TRIM72;IGFBP5	0.0802398735079438
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.354501307433694	0.835413933797233	0.485353497625081	1.05730193356263	948	5	THBS1	0.0780982854501351
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	0.356435643564356	0.836729232768837	0.339308807134894	1.04132951489993	539	12	SIK1;CIDEC;SREBF1;FBXW7;PIK3CG;TMX1;SIRT1;APOE;SORL1;APOC1;PLIN5;GPLD1	0.0774150578238722
GOBP_PROTEIN_DELIPIDATION	0.357863279790811	0.836849515818511	0.483550285306705	1.05337378659311	957	5	ATG4A;ATG4D;ATG4B;SIRT6;ATG4C	0.0773526308064712
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	0.365576102418208	0.848359810191871	0.32929004637888	1.03878863858822	513	13	MUL1;YME1L1;HUWE1;BNIP3;MIEF1;MTCH2;ZDHHC6;VAT1;PRKN;OMA1;ADCK1;TFRC;PID1	0.0714199137355399
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	0.365501519756839	0.848359810191871	-0.415813817828391	-1.09036433683408	3366	24	LEP;LMO3;ALOXE3;ALOX15B;ALOX15	0.0714199137355399
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	0.373399715504979	0.863220635083753	0.327426486856166	1.03290979566292	524	13	TRAK1;SPAST;OPA1;FEZ1;HSBP1;HIF1A;SYBU	0.0638781864948713
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	0.376540903997012	0.865825919770587	0.474456134094151	1.0335629400489	1007	5	LRRK2;BAG4;LMAN1;BAG3;SIAH3	0.0625694170850684
GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	0.377374784110535	0.865825919770587	-0.498421836789422	-1.08345978181699	3058	9	WNT4;DKK3;DGKQ;NR5A2	0.0625694170850684
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	0.37914691943128	0.866621530128639	0.240100004464485	1.03330082552471	159	38	TTC39B;MAPK1;ARV1;AQP8;SREBF1;PRKACA;ABCG1;QKI;STARD4;DGAT2;KPNB1;EPHX2;PRKAA1;GNB3;CYP7A1;ACADVL;ERLIN1;GPR146;APOE;AGTR1;SREBF2;AGT;FMO5;SEC14L2;PAQR3;ERLIN2;LDLR;LDLRAP1;NR1H4;APOB;INSIG1;SCAP;GNAI1;LPCAT3;LMF1;DGKQ;MBTPS1;MBTPS2	0.0621705256640812
GOBP_IMPORT_INTO_THE_MITOCHONDRION	0.382838283828383	0.87178156017849	0.229488864096086	1.02783988866809	115	46	SLC25A36;MCUB;TOMM22;SAMM50;SLC25A28;DNAJC19	0.0595923213672268
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	0.385139318885449	0.873748902546093	0.343526979271409	1.02489818522033	621	11	HTRA2;SIRT3;HSPA9;CAT	0.0586133567323569
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	0.388743455497382	0.875392670157068	0.265295317512572	1.01951512528359	296	25	ARL5B;RIPOR1;ARFRP1	0.0577970941447299
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.3875	0.875392670157068	0.214816381356316	1.00876814877537	61	61	CDKN2D;TP53;MAPK1;MAPKAPK2;EZH2;EED;FOS;MINK1;RING1;MAP4K4;MAPK9;CDK4;MAPKAPK5;H2AC20;MAPK8;UBA52;COMMD3;PHC1;TFDP2;MAPK10;AGO1	0.0577970941447299
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	0.399590163934426	0.89649748956506	0.247530924107934	1.03771741429554	194	34	MRNIP;CDKN1A;RINT1;NOP53;BABAM2;CDK1	0.0474509222418634
REACTOME_TRIGLYCERIDE_CATABOLISM	0.402722177742194	0.897607698093725	0.306628166920211	1.01531667698803	502	15	PPP1CB;FABP3;CAV1	0.0469134314608087
GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.403037667071689	0.897607698093725	-0.479969930231125	-1.06842040088978	3316	10	WNT1;MYORG;GHRH	0.0469134314608087
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.410876132930514	0.90501616673821	0.232394051712589	1.02518044470503	135	44	DEPDC5;LAMTOR4;ATP6V1G1;ATP6V1C1;RRAGA;LAMTOR3;RRAGC;SEC13;ITFG2;ATP6V0D1;RRAGD;CASTOR2;ATP6V1G2;ATP6V1D;LAMTOR1;LAMTOR5;ATP6V0E1;LAMTOR2;TCIRG1;ATP6V1C2;SESN2;FLCN;ATP6V1E1;RPTOR;ATP6V1B2;ATP6V0D2;SESN1;SLC38A9;MTOR;FNIP2;WDR24;MLST8;ATP6V1H;ATP6V1G3;SZT2;BMT2;KICS2;SH3BP4;MIOS;RRAGB;KPTN;NPRL2;WDR59;ATP6V1B1	0.0433436627147041
GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	0.412318220701454	0.90501616673821	0.296819945586727	1.00296381483466	481	16	TTC39B;MSR1;TREM2;PPARG;ABCG1;NR1H2;PPARD;ABCA1;SREBF2;NR1H3;EHD1;APOB;LPL;SCARB1;CD36;PPARA	0.0433436627147041
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	0.409039970115801	0.90501616673821	0.458853423680456	0.999573742546592	1094	5	PLSCR4;ANO7;ANO3;ANO4;ANO6	0.0433436627147041
GOBP_REGULATION_OF_INTESTINAL_CHOLESTEROL_ABSORPTION	0.410215903106898	0.90501616673821	-0.540680308501627	-1.06348036253584	3115	6	LEP;ABCG8;LPCAT3;ABCG5;CYP8B1;APOA2	0.0433436627147041
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	0.421768707482993	0.910442569698685	0.273745259870622	1.01526201707501	371	22	MCUB;ANXA6;SLC8B1;MCU;RAP1GDS1;MICU1;SMDT1;DISC1;BNIP3;AFG3L2;MAIP1;LETM1;PDZD8;MCUR1;IMMT;MICU2;TGM2;MICU3;SLC8A3;LETMD1;SLC25A27;SLC25A23	0.0407474441025517
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.41678520625889	0.910442569698685	0.319185001380517	1.00691094883672	585	13	KIF23;SMC1A;RAD21;STAG2;NIPBL;STAG1	0.0407474441025517
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.422277639235245	0.910442569698685	0.420401005519147	0.988590050125751	1015	6	SUPV3L1;PDE12;GRSF1;LRPPRC;SLIRP	0.0407474441025517
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.420248116969428	0.910442569698685	-0.412531258086055	-1.05164582725273	3793	20	TECRL;ELOVL3;ACSBG1;HACD4;ACSBG2;HSD17B12;ELOVL6;ACSL1;ACSL5;ELOVL4;HSD17B3;ELOVL7;ELOVL2;ACSL4	0.0407474441025517
REACTOME_LIPID_PARTICLE_ORGANIZATION	0.421569965870307	0.910442569698685	-0.564840959954244	-1.05490690241724	3087	5	FITM1;CIDEA;HSD17B13	0.0407474441025517
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	0.425531914893617	0.914216976167206	0.218374368827919	1.02610234110718	79	58	ACOT7;AACS;FAR2;ACOT8;PPT1;HACD1;FAR1;DPEP2;NUDT7;ALOX12;OXCT1;GGT7;ABCD2;FADS2;PPT2;ALDH3A2;ACAT1;PAM;TMEM135;THEM4;DGAT2;CYP4A11;FITM2;ACACA;GCDH;HACD2;ACSL3;HPGD;ACSF3;HMGCS2;PECR;HSD17B4;ACSL4;SCP2;ELOVL2;HMGCL;ELOVL7;ABHD16A;DPEP1;RPP14;ELOVL4;ACSL5;SLC27A5;SLC27A2;ACSL1;LYPLA2;ACSS3;ELOVL6;CBR4;HSD17B12;EHHADH;DGAT1;ACSBG2;ACSBG1;ALOX15;ALOX15B;ALOX5;ELOVL3	0.0389507185232915
