pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CYTOKINESIS	0.276936391172653	0.750136398698098	0.407134894091416	1.1274129756335	639	12	AURKB;WNK1;CDCA8;ARF6;NUP62;RAB11A;KIF20B;ECT2;RAB11FIP3;INCENP;POLDIP2;EXOC7	0.124859760853645
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	0.275724843661171	0.750136398698098	0.342835474660956	1.11329376430175	484	21	RANGAP1;NUP98;AHCTF1;NUP93;NUP62;RCC1;NUP107;KPNB1;NUP205;NUP58;NUP54;NUP35;NUP133;NDC1;NUP160;UBE2I;NUP85;TNPO1;NUP155;SEC13;NUP37	0.124859760853645
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	0.275724843661171	0.750136398698098	0.34253975231998	1.11233346158367	484	21	BMP7;GCH1;PNPLA8;FUT8;NCOA7	0.124859760853645
GOBP_FATTY_ACID_METABOLIC_PROCESS	0.272727272727273	0.750136398698098	0.214955752628589	1.07718487116393	2	292	IL1B;APOC2;CD74;ADH4;ACSM1;PTGS2;PTGES;AOAH;ADTRP;HACD1;APOA5;TBXAS1;CYP1B1;ALOXE3;HPGDS;HPGD;CYP2E1;ANGPTL3;CYP7A1;LPL;ACSBG1;APOC1;PCK1;ACOT12;HAO1;ACSL1;CEACAM1;PLA2G4A;GDF15;KLHL25;CYP2S1;SREBF1;PNPLA8	0.124859760853645
REACTOME_FATTY_ACID_METABOLISM	0.275675675675676	0.750136398698098	0.230396552920959	1.07534536054813	50	130	PTGS2;PTGES;PON1;HACD1;TBXAS1;CYP1B1;ALOXE3;HPGDS;HPGD;CYP8B1;DPEP1;ACSBG1	0.124859760853645
GOBP_VERY_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.276524756439343	0.750136398698098	-0.544252434389108	-1.17201679966096	2071	10	TECRL;ELOVL3;ELOVL2	0.124859760853645
REACTOME_FATTY_ACIDS	0.272829131652661	0.750136398698098	-0.593587347383464	-1.17264614488774	1947	7	CYP4F22;CYP4B1;CYP4A11	0.124859760853645
GOBP_REGULATION_OF_INTESTINAL_LIPID_ABSORPTION	0.279524807826695	0.753411793319641	0.494343771189049	1.1488484611231	799	7	APOA2;CYP8B1	0.122967585972999
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.280564263322884	0.753411793319641	0.302560101271921	1.10296186161583	357	34	AKR1D1;CYP8B1;CYP7A1;OSBPL6	0.122967585972999
GOBP_INTESTINAL_LIPID_ABSORPTION	0.287309644670051	0.765104454323904	0.363314346133962	1.11013894264892	565	17	APOA2;CYP8B1;LDLR	0.116279269631046
REACTOME_MITOCHONDRIAL_TRANSLATION	0.287374706760503	0.765104454323904	-0.371850161079357	-1.11539010583081	2694	70	MRPL4;MRPL2;MRPS2;MRPL40;MRPS12;MRPL15;MRPL17;MRPL30;MTIF3;MRPL32;MRPL57;MRPL52;GFM1;MRPL24;MRPS30;OXA1L;MRPL22;MRPL13;TSFM;MRPL3;MTRF1L;MRPL55;MRPS26;MRPS24;MRPS7;MRPL48;MRPL37;MRPS33;MRPL16;MTIF2;MRPS18B;MRPS21;MRPL11;MRPS23;MRPS18C;MRPL21;MTFMT;MRPS22;DAP3;MRPL35;MRPS34;MRPL19;PTCD3;MRPL43;MRPL44;MRPL42;MRPL14;TUFM;GADD45GIP1;MRPS16;MRPS28;ERAL1;MRPL50;MRPS9;MRPL39;MRPS31	0.116279269631046
GOBP_MITOCHONDRIAL_TRANSLATION	0.290901588611512	0.76793088858039	-0.355216785871697	-1.10451008183317	2819	104	NGRN;RPUSD4;RPUSD3;MTG2;MRPL4;MRPL2;RARS2;MRPL45;MRPS2;MRPL40;MRPS12;RMND1;MRPL15;MRPL17;EARS2;MRPL30;MTIF3;MRPL32;MRPL57;MRPL52;GATB;LARS2;TRUB2;CDK5RAP1;GFM1;MRPL24;MRPS30;FASTKD2;OXA1L;MRPL22;MRPL13;TSFM;TARS2;MRPL3;MTRF1L;MRPL55;MALSU1;MRPS26;MRPS24;MRPS7;MRPL48;MRPL37;MRPS33;MRPL16;MTIF2;MRPS18B;MRPS21;MRPL11;MRPS23;MRPS18C;MRPL21;METTL8;GARS1;TACO1;MRPS22;DAP3;MRPL35;MRPS34;MRPL19;PTCD3;MRPL43;IARS2;GATC;UQCC2;MRPL44;MRPL42;MRPL14;TUFM;GADD45GIP1;MRPS16;NSUN3;HARS1;MRPS28;FASTKD3;MRPL50;MRPS9;MRPL39;MRPS31;LRPPRC	0.114677863378316
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.290024696660582	0.76793088858039	-0.374894315549611	-1.11575249463353	2700	65	RHCG;SLC6A15;SLC6A2;SLC14A1;SLC6A7;SLC6A5;SLC39A2;SLC30A2;SLC22A8;SLC22A11;SLC14A2	0.114677863378316
GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	0.292946776287322	0.770066842308022	0.401094046205719	1.11068503020558	676	12	LPL;SIRT1;GHRL;NCOA2;NCOA1;PPARG;SORL1	0.113471576144899
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.297880116959064	0.770536778429918	0.459137723482991	1.12103588704849	814	8	SLC35F6;BCL2L1;IER3;SLC25A4;ACAA2;BAK1;SLC25A43;BOK	0.113206627175328
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	0.299842188321936	0.770536778429918	0.355557596756671	1.10084049899156	569	18	CYP7A1;STARD4;SREBF1;ABCG1;PAQR3;MAPK1;LDLRAP1;QKI;PRKACA;APOE;SREBF2	0.113206627175328
GOBP_BILE_ACID_METABOLIC_PROCESS	0.295746785361029	0.770536778429918	0.28083963399134	1.08646187931867	298	43	SULT2A1;AKR1D1;CYP8B1;CYP7A1;OSBPL6;STARD4	0.113206627175328
GOBP_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.299715909090909	0.770536778429918	0.257367866846419	1.07362473844541	210	63	IL1B;NR4A3;PRKCB;IGF1;HK2;SLC1A2	0.113206627175328
GOBP_AUTOPHAGY_OF_MITOCHONDRION	0.300546448087432	0.770536778429918	0.237629441299008	1.0612155092257	109	95	USP36;HK2;CCND2;ARHGAP26;SREBF1;PPTC7;NOD2;FBXW7;DNM1L;CERS1;CTSK;SQSTM1;MARK2;OPTN;HDAC6;ATG3;BNIP3L;BECN1;BCL2L13;UBE2A;SREBF2;FKBP8;ATG7;ATG2B;RIMOC1;FBXO7;DELE1;LRBA;ATG5;SLC25A46;CLEC16A;HUWE1;RETREG1;FUNDC2;ATG12;ULK2;SNX30;ATG13;CSNK2A2;PHB2;TIMM23;ATG14;VPS13D;CAMKK2;RB1CC1;SLC25A4;ADCY10;MAP1LC3A;FBXL4;PINK1;ATG2A;ATP13A2;HTT;CDC37;NIPSNAP3B;ATG4C;WDR45;MUL1;VPS13C;OGT;WIPI2;WDR45B;SLC25A43;STUB1;ATG9A;GABARAPL1;NIPSNAP2;PARK7;WIPI1;SNX7;PRKN;HTRA2;ATG4A;ATG10;MFN2;FUNDC1;TSPO;CTTN;USP30;ATP5IF1;RNF41;HAX1;EIF2S1;ATG4B;GABARAPL2;TSC2;PARL;SPATA33;TP53;EIF2AK1;ABI2;ATG4D;BNIP3;ARFIP2	0.113206627175328
GOBP_GALACTOLIPID_METABOLIC_PROCESS	0.295798319327731	0.770536778429918	-0.584418265009592	-1.15453240114763	2111	7	UGT8;FA2H;B3GALT2;GAL3ST1	0.113206627175328
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	0.306154655444503	0.781698157139038	0.354415316930356	1.09730389084295	581	18	AURKB;SKA1;DLGAP5;CDC20;ESPL1	0.106960911895115
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.308843537414966	0.785344995140913	0.259959689901175	1.07338189707062	226	61	E2F3;CDKN2D;H2AC8;TNIK;EED;MAPKAPK2;H2BC11;MAP2K3;E2F1;E2F2;EZH2;MAP4K4;MAP2K6;MAPK1;H2AX;CDKN2C;MAPKAPK3;FOS;CDK6;RBBP7;JUN;H2AC14;H2AC20	0.104939519596435
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.312922107158937	0.789273169068899	0.390846698093366	1.10388084942408	694	13	IL10;PYCR1	0.102772660558856
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	0.312629399585921	0.789273169068899	0.243747756345003	1.05928529278108	150	82	BCL2A1;PYCARD;IGF1;PIM2;HK2	0.102772660558856
GOBP_PHOSPHOLIPID_HOMEOSTASIS	0.318793503480278	0.800840131726667	0.377639161752075	1.09438830390341	686	14	TGFB1;ANGPTL3	0.0964541716042466
GOBP_CELLULAR_RESPONSE_TO_LIPID	0.333333333333333	0.820816864295125	0.307765878179015	1.63229645890413	0	495	IL1B;IRF8;CXCL9;CYP24A1;CPS1;CCR7;NR4A3;TREM2;IL10;CAMP;CD86;HAVCR2;KMO;CCL2;PYCARD;MRC1;IGF1;PTAFR;FLT3;SLC7A5;ADCY3;GFI1;NLRP3;CX3CR1;ADTRP;PDE4B;CXCL8;TGFB1;HCK;P2RY6;PTPN22;GNG2;CD4;HMGCS2;IRAK2;CD14;SFRP1;CYP7A1;TNFRSF1B;TLR4;LDLR;RORB;CCR5;FFAR2;VIM;NCF1;AXIN2;LPL;AXL;LY96;MEF2C;ACOD1;TNFAIP3;IL36A;MSN;CD6;COL1A1;LBH;PCK1;CD80;NFKB1;SYK;TRERF1;CD68;PLCB1;MAP4K1;WNT11;SLC25A44;NR3C1;PTGER4;BTG2;ANXA1;TNF;LYN;IL6;ARID5A;INHBA;SCIMP;RET;NFKBIB;SREBF1;GBP3;STAP1;CCL19;CRHBP;TLR9;B2M;PTK2B;NCOA3;CD200;ZFP36;NFKBIZ;KCNK10;ASS1;SERPINE1;NOD2;FCAR;NEDD4;INSIG1;IL1A;MAP2K3;E2F1;CD274;DDX5;NOS3;BRCA1;RPS6KB1;TFPI;LPAR1;CRY1;PDCD1LG2;CX3CL1;IL18;PPM1E	0.0857537292363108
GOBP_REGULATION_OF_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	0.330594184576485	0.820816864295125	0.533972902534165	1.10467906494787	1045	5	UCP2	0.0857537292363108
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	0.332336324360253	0.820816864295125	0.498953464075977	1.09859410202164	999	6	PLCB1;CHRM3;PLCB3;PRKCA;GNAQ	0.0857537292363108
GOBP_AUTOPHAGY_OF_PEROXISOME	0.329220138203356	0.820816864295125	0.359306007760582	1.07966636099525	666	16	SQSTM1;ATM;PEX5;ATG2B;PIK3R4;PJVK;ACBD5;RB1CC1;ATG2A;WDR45;WIPI2;WDR45B;PEX2;WIPI1;USP30;PIK3C3	0.0857537292363108
HALLMARK_MITOTIC_SPINDLE	0.333333333333333	0.820816864295125	0.214251666430783	1.04193392086712	27	174	CENPF;ARHGAP4;NEDD9;TPX2;RHOF;DLGAP5;NEK2;BUB1;CCDC88A;TUBA4A;ABR;KIF15;FGD6;SSH2;SMC4;DOCK2;ARHGEF2;EZR;ARHGAP27;CNTRL;PAFAH1B1;ESPL1;ABI1;ARHGAP10;KIF4A;PRC1;VCL;SUN2;EPB41;CAPZB;MAPRE1;CSNK1D;ROCK1;RASA1;SPTAN1;KIF2C;SASS6;STK38L;NUSAP1;KATNA1;FBXO5;HDAC6;RANBP9;CDK1;RAPGEF6;WASF1;PIF1;ARF6;KIF5B;AKAP13;TTK;EPB41L2;PREX1;NCK1;PLK1;TIAM1	0.0857537292363108
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.337604099935938	0.827042879098281	0.316757425810143	1.07265731845728	526	25	IL10;FYN;PYCR1	0.0824719733095823
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	0.341171781586289	0.827042879098281	0.4093038544356	1.07189602081381	855	10	PFKFB1;PPP2R5D;PFKFB3	0.0824719733095823
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	0.3409200968523	0.827042879098281	0.362414471486494	1.06665446905796	703	15	RENBP;CHST3	0.0824719733095823
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.338709677419355	0.827042879098281	-0.386169586572709	-1.09706966724315	3044	44	HS3ST2;GPC1;HS3ST5;NDST3;NDST4;GPC2;CSPG4;HPSE2;HS3ST3A1;CSPG5	0.0824719733095823
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	0.345029239766082	0.830606107551967	0.441149111049081	1.07711468636029	943	8	TGM2	0.0806048797920386
GOBP_MITOTIC_RECOMBINATION	0.346641393199858	0.830606107551967	-0.421577987216637	-1.09718827418	2925	25	TERT;EME2;ANKLE1;TEP1;ERCC2;MUS81;MSH2	0.0806048797920386
REACTOME_CARNITINE_SHUTTLE	0.346512544332064	0.830606107551967	-0.505805960176696	-1.11371344881228	2637	11	CPT1B;THRSP	0.0806048797920386
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	0.351697629724536	0.839492809648987	0.314474388720328	1.0649261139356	548	25	ARL5B;PAQR3;GBF1;PACS1;OPTN;CSNK1D;GOLPH3;RAB6A;SORL1;GAK;RAB6B;TMED10;COG7;RAB33B;VPS13D;VPS13A;ARFRP1;VPS13C;ATG9A;RIPOR1;GCC2;ARL1;IFT20;ZDHHC15;GOLPH3L	0.0759830192914369
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	0.355562579013906	0.845478956968182	0.521699644450186	1.0792882423055	1124	5	NKD1;SFRP1	0.0728971970388336
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	0.358091024020228	0.847218331232199	0.519659415121255	1.07506743144288	1132	5	LRRK2;SIAH3;BAG4;LMAN1;BAG3	0.0720046559850117
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY	0.359013867488444	0.847218331232199	0.420913160043982	1.06747838993948	931	9	APOA2	0.0720046559850117
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.367066895368782	0.862953493640571	0.241673480731146	1.03906094810901	213	72	ACSM1;PTGS2;ADTRP;CYP1B1;ALOXE3;CYP2E1;ACSBG1;ACSL1;PLA2G4A;CYP2S1;PNPLA8	0.0640126086874614
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	0.370665603826226	0.868137861593002	0.39902795737281	1.04498522324244	929	10	FDX1;GLRX5;SLC25A37;FDX2;FXN;FDXR;ISCA2;ISCU;NFS1;SLC25A28	0.0614113027325728
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.373680506685433	0.87192118226601	0.292885282965613	1.04234131175888	530	30	PTGS2;ALOXE3;CYP2E1;ACSBG1	0.0595227715514063
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	0.377487208641273	0.877516906654901	0.318656316916488	1.03477649426252	663	21	SLC8B1;MCUB;MCU;SLC8A3;YME1L1;AKAP1;MAIP1;VDAC2;LETM1;SMDT1;PHB2;MICU2;PMPCB;VDAC3;MICU1;SPG7;STOML2;AFG3L2;PMPCA;MICU3;PARL	0.056744507459063
GOBP_MITOTIC_NUCLEAR_MEMBRANE_ORGANIZATION	0.381213450292398	0.882884682275702	0.4291319274154	1.04777339413884	1042	8	RCC1;REEP3;BROX;VPS4A;UBE2I;REEP4;ANKLE2;SPAST	0.0540960179647861
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.382821460430738	0.883325073512406	-0.462994838015166	-1.07673206364232	3003	14	NGRN;RPUSD4;RPUSD3;RMND1;TRUB2;CDK5RAP1;FASTKD2	0.0538794417769169
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.386330409356725	0.887327327327327	0.427245283183314	1.04316694212654	1056	8	AURKB;SKA1	0.0519161431573707
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	0.388216728037875	0.887327327327327	0.333979139618648	1.0340315213745	737	18	PTGS2;BMP7;TRPV4;DUSP10;SIRT1;FNDC5;TFE3;HNRNPU;RREB1;ZBTB7B;METRNL	0.0519161431573707
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	0.391372961599158	0.887327327327327	0.333188934942849	1.03158497173656	743	18	NNMT;FOXO1;CRY1;KAT2B;PTPN2;SIRT1;DGAT2;PPP4R3A	0.0519161431573707
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.388934764657308	0.887327327327327	-0.529110848318915	-1.07915256285522	2825	8	MMP2;NOX1	0.0519161431573707
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM	0.391677391677392	0.887327327327327	-0.566042840660559	-1.07943743055063	2738	6	GDPD3;GDE1;ENPP6;GDPD5	0.0519161431573707
GOBP_ESTABLISHMENT_OF_MITOTIC_SISTER_CHROMATID_COHESION	0.400768693221523	0.898125524737443	0.440097938392138	1.02278185492076	1146	7	NAA50;STAG1;NIPBL;STAG2;SMC1A;RAD21	0.0466629607813966
GOBP_LIPID_LOCALIZATION	0.4	0.898125524737443	0.202349637262824	1.01014446717262	1	361	IL1B;APOC2;TREM2;APOA2;FASLG;PTGS2;PTGES;SLCO2B1;PON1;APOA5;TNFAIP8L3;UCP2;ATP10A;CYP7A1;APOF;APOD;TAC1;LDLR;APOC4;LPL;APOC1;PITPNC1;TNFSF11;FABP1;APOL4;PLA2G2D;SLC22A7;APOL2;NFKB1;OSBPL6;P2RX7;SYK;ANXA1;TNF;LYN;ACSL1;IL6;CEACAM1;INHBA;PLA2G4A;STARD4;OXT;SOAT2;EHD1;C2CD2L;PNPLA8;SLC2A1	0.0466629607813966
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION	0.39812768170589	0.898125524737443	-0.47687713367241	-1.06943638465496	3061	12	PLIN5;FMO4;APPL2;FMO1;ACADVL	0.0466629607813966
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0.405442176870748	0.902108843537415	0.247918393240641	1.02366299696888	297	61	UCP2;ADORA2A;PYCR1;DCN;P2RX7;BCL2;TUSC2;IFI6;MYOC	0.0447410596909893
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	0.404322377307519	0.902108843537415	0.36224580806279	1.02310243953792	897	13	TRAK1;HDAC6;MGARP;OPA1;AGTPBP1;FEZ1;HIF1A;HSBP1;ARMCX3;SPAST;ACTR10;MAPT;SYBU	0.0447410596909893
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.411375661375661	0.911085112606025	0.24760782338425	1.02191776946744	310	60	ST8SIA4;ST6GALNAC3;HK1;RENBP;ST8SIA1;GFPT2;ST6GALNAC1;DOLPP1;NPL;ST8SIA2;UAP1;ST6GAL1;ST6GALNAC5	0.0404410498014062
GOBP_RESPONSE_TO_BILE_ACID	0.412401286926002	0.911085112606025	-0.584832045855235	-1.06307944662196	2819	5	ABCB4;NR1H4;DGKQ	0.0404410498014062
GOBP_MITOPHAGY	0.415354330708661	0.914366600818007	0.234243679861012	1.01286827718342	210	79	USP36;HK2;CCND2;ARHGAP26;SREBF1;PPTC7;NOD2;FBXW7;DNM1L;CERS1;CTSK;SQSTM1;OPTN;HDAC6;BNIP3L;BECN1;BCL2L13;UBE2A;SREBF2;FKBP8;ATG7;RIMOC1;FBXO7;DELE1;LRBA;ATG5;CLEC16A;HUWE1;RETREG1;ULK2;SNX30;ATG13;CSNK2A2;PHB2;TIMM23;ATG14;VPS13D;SLC25A4;ADCY10;MAP1LC3A;FBXL4;PINK1;HTT;CDC37;NIPSNAP3B;ATG4C;MUL1;VPS13C;OGT;SLC25A43;STUB1;ATG9A;GABARAPL1;NIPSNAP2;SNX7;PRKN;HTRA2;ATG4A;ATG10;MFN2;FUNDC1;TSPO;CTTN;USP30;ATP5IF1;RNF41;EIF2S1;ATG4B;GABARAPL2;TSC2;PARL;SPATA33;TP53;EIF2AK1;ABI2;ATG4D;BNIP3;ARFIP2	0.0388796458513472
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	0.420670037926675	0.920543349936894	0.492466119828816	1.01881014970829	1330	5	GOLPH3;SORL1;VPS13D;VPS13A;VPS13C	0.0359557550197297
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	0.422409258285113	0.920543349936894	0.326776395022079	1.01173113171015	802	18	TNF;ACTN3;SNCA;PPIF;RHOA;VCP;MACROH2A1;ETFRF1;SHMT2;TMEM135;ATP7A;PINK1;UQCC2;SLC25A23;SIRT3;TEFM;DNAJC15;MLXIPL	0.0359557550197297
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.423376623376623	0.920543349936894	0.228682376464272	1.01071367142527	162	92	CENPF;AURKB;CENPP;ERCC6L;SKA1;BUB1;NDEL1;UBE2S;CENPL;RANGAP1;CENPN;CDC20;NUP98;PAFAH1B1;PPP2R5D;NUF2;AHCTF1;MAPRE1;CENPK;CENPM;KIF2A;CLASP2;RPS27;KIF2C	0.0359557550197297
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	0.424077628492216	0.920543349936894	-0.346192877658418	-1.03842932144619	3976	70	SDHAF1;HIGD1C;BCS1L;HIGD1B;NDUFAF6;COX20;COA5;COA6;CEP89;NDUFC2;ACAD9;LYRM2;TMEM242;TIMM21;OMA1;SDHAF4;TMEM223;NDUFS3;TIMMDC1;OXA1L;TMEM70;SYNJ2BP;NUBPL;TFAM;NDUFS4;ATP23;NDUFS1;NDUFA6;SCO1;HIGD2A;NDUFB3;NDUFAF3;NDUFAF1;SMIM20;NDUFAF4;COX17;TACO1;PET100;NDUFAF2;NDUFS8;UQCC2;SURF1	0.0359557550197297
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.427025727338302	0.920543349936894	-0.408480454478008	-1.04169132452405	3551	22	NGRN;RPUSD4;RPUSD3;MTG2;RMND1;TRUB2;CDK5RAP1;FASTKD2;TSFM;MALSU1	0.0359557550197297
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.426890756302521	0.920543349936894	-0.533334393986435	-1.05361497983583	3047	7	HSD3B2;CYP11B2;POMC;HSD11B2	0.0359557550197297
REACTOME_THE_FATTY_ACID_CYCLING_MODEL	0.431412693770108	0.926793476616474	-0.576177351580135	-1.04734736137481	2949	5	UCP1;UCP3	0.0330170317221993
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.434952978056426	0.931187990821834	0.276555750607804	1.00816480510365	554	34	PYCARD;IGF1	0.030962633589205
GOBP_INSULIN_SECRETION	0.43859649122807	0.935772650805095	0.209860731784642	1.01161447787716	49	156	IL1B;CD38;PRKCB;BLK;SLC16A1;UCP2;IFNG;FFAR2;IL1RN;RIMS2;F2;ORAI1;PLCB1;EIPR1;TNF;IL6;OXCT1;TCIRG1;C2CD2L;SREBF1;FOXO1;ACVR1C	0.0288296517897024
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	0.441210880374379	0.938137810488866	-0.57195790676051	-1.03967745837328	3016	5	ANKLE1;ERCC2	0.0277333599805273
GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING	0.446799891979476	0.946790247289842	-0.494171907735018	-1.03811060256654	3308	9	CLSPN;TICRR;NAE1;RAD17;CDC6	0.0237462243065584
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS	0.45480386583286	0.954054931719906	0.305274888759798	0.991322821508761	799	21	HACD1;ACSBG1;FAR1;ACSL1	0.0204266191575104
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	0.454822335025381	0.954054931719906	0.323503800420731	0.988494318387189	895	17	NCAPG;NCAPH;SMC4;NCAPD2;NUSAP1;NCAPD3;SMC2;SMARCA5;PLK1	0.0204266191575104
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	0.452444444444444	0.954054931719906	-0.359107643110737	-1.02284902468803	4071	45	MOGAT1;MOGAT2;DGAT2L6;LPIN3;PNPLA3;GPAT2	0.0204266191575104
REACTOME_GLUCONEOGENESIS	0.464406779661017	0.96764355762145	0.335201395222581	0.986561228590327	958	15	ENO2;PCK1;G6PC3;ALDOB;FBP2;GAPDHS	0.0142845904870162
GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	0.463020030816641	0.96764355762145	0.384241658845746	0.974475750032315	1201	9	GFPT2;UAP1;GNPDA1	0.0142845904870162
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION	0.473246925889	0.976267664996181	0.439685247717243	0.968097537478031	1423	6	FASLG	0.010431094737224
GOBP_INSULIN_PROCESSING	0.472128851540616	0.976267664996181	-0.514700379498912	-1.0168030340474	3370	7	PCSK2;HID1;SLC30A8	0.010431094737224
GOBP_PROTEIN_TARGETING_TO_PEROXISOME	0.471644612476371	0.976267664996181	-0.48578210212432	-1.02048607551105	3492	9	PEX7;PEX1;PEX6;PEX16;HACL1;PEX12	0.010431094737224
GOBP_REGULATION_OF_INSULIN_SECRETION	0.485714285714286	0.984323316221871	0.212196447002161	0.995351513300249	84	133	IL1B;CD38;PRKCB;BLK;SLC16A1;UCP2;IFNG;FFAR2;F2;ORAI1;PLCB1;EIPR1;TNF;IL6;OXCT1;TCIRG1;C2CD2L;SREBF1;FOXO1;ACVR1C	0.0068622273939699
GOBP_MITOCHONDRIAL_FISSION	0.484140233722871	0.984323316221871	0.265620658767562	0.983349099380221	579	36	UCP2;DCN;MTFR2;CYRIB;DNM1L;LRRK2;RALA;PGAM5;AP3B1;MARCHF5;DDHD1;MCU;SPIRE1	0.0068622273939699
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.495943753380206	0.984323316221871	0.307811021375992	0.967942684975164	916	19	IGF1;IFI6;HIGD1A	0.0068622273939699
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.487843762455161	0.984323316221871	0.364341960142798	0.954148594156514	1223	10	DSE;UST;CSGALNACT2	0.0068622273939699
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	0.495181123296776	0.984323316221871	0.43187472633	0.950900357084406	1489	6	RFTN1;RILPL2	0.0068622273939699
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS	0.496111591161585	0.984323316221871	-0.404248102752132	-0.990500853103979	4018	18	ST8SIA5;FUT1;UGT8;ST6GALNAC6	0.0068622273939699
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.495438511130033	0.984323316221871	-0.396918548511157	-0.993156269548714	4072	20	TECRL;ACSBG2;ELOVL3;ELOVL2	0.0068622273939699
